id,name,address,suburb,postcode,section_id,category,priority,status,phone,website,lat,lng,notes,visit_notes,source,rating,place_id,updated_at,sales_category,sales_category_label,sales_category_reason,google_maps_url
cd58fbc4a320410b,Viva La Fruit,VIC,,,inner-east,greengrocer,medium,prospect,,,-37.7916066,145.0937848,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:55.572933+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.7916066,145.0937848"
fffeff24fdecbf0b,Windsor Deli,33 Hornby Street VIC,,,inner-east,deli,medium,prospect,,,-37.8550654,144.9958581,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:06.591309+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8550654,144.9958581"
113e59a0f4724f85,Camberwell Fresh Food Market,"19 Station Street, Camberwell VIC 3124",Camberwell,3124,inner-east,fresh food market / wholesale precinct,high,prospect,,,-37.8264,145.0586,Fresh food / wholesale precinct,,seed,,,2026-09-17T13:41:17.518343+00:00,western_premium,Western premium / independent,override:camberwell fresh food,"https://www.google.com/maps/search/?api=1&query=-37.8264,145.0586"
7011052e12c52282,Camberwell Fresh Food Market / Wholesale area,"Camberwell Road / Market precinct, Camberwell VIC 3124",Camberwell,3124,inner-east,fresh food / wholesale precinct,high,prospect,,,-37.8305,145.0575,Wholesale / fresh food precinct — verify stalls & buyers,,seed,,,2026-09-17T13:38:26.057906+00:00,western_premium,Western premium / independent,override:camberwell fresh food,"https://www.google.com/maps/search/?api=1&query=-37.8305,145.0575"
e586a229ab7b2e47,Camberwell Junction specialty & deli strip,"Burke Road / Camberwell Road, Camberwell VIC 3124",Camberwell,3124,inner-east,gourmet strip,high,prospect,,,-37.8305,145.0575,Walk Junction for delis & specialty,,seed,,,2026-09-17T13:41:20.250830+00:00,western_premium,Western premium / independent,override:camberwell junction specialty,"https://www.google.com/maps/search/?api=1&query=-37.8305,145.0575"
258e9b8375cedaac,Malvern / Glenferrie Rd South specialty,"Glenferrie Road, Malvern VIC 3144",Malvern,3144,inner-east,gourmet strip,high,prospect,,,-37.8465,145.0285,Premium inner-east strip,,seed,,,2026-09-17T13:41:20.115174+00:00,western_premium,Western premium / independent,override:malvern / glenferrie,"https://www.google.com/maps/search/?api=1&query=-37.8465,145.0285"
3fac06368f62f3d6,Terra Madre,"113 Cotham Road, Kew VIC 3101",Kew,3101,inner-east,gourmet / specialty foods,high,prospect,,https://www.terramadre.com.au,-37.8075,145.0365,Premium specialty foods — core Nature's Pinch example,,seed,,,2026-09-17T13:41:17.450878+00:00,western_premium,Western premium / independent,override:terra madre,"https://www.google.com/maps/search/?api=1&query=-37.8075,145.0365"
30fb66f1d57cfec1,Toorak Village specialty foods,"Toorak Road, Toorak VIC 3142",Toorak,3142,inner-east,gourmet strip,high,prospect,,,-37.8405,145.0155,High-end independents,,seed,,,2026-09-17T13:41:20.160347+00:00,western_premium,Western premium / independent,override:toorak village,"https://www.google.com/maps/search/?api=1&query=-37.8405,145.0155"
c0fb4151c2e563cb,Ahmed Supermarket,VIC,,,inner-melbourne,deli,medium,prospect,,,-38.1119729,145.2827292,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:59.621112+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-38.1119729,145.2827292"
a0deb9a537e27fd7,Al-Nahrain (Fruit and Nuts),VIC,,,inner-melbourne,deli,medium,prospect,,,-37.6667738,144.947917,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.417353+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.6667738,144.947917"
9abf34d87d5c5f5a,Albert Park Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8414732,144.9541166,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:25.334122+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8414732,144.9541166"
bbe7aaaf68509a6b,Alka Polish Deli,VIC,,,inner-melbourne,deli,medium,prospect,+61 414 380 495,,-37.8327228,144.9564065,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:06.143074+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8327228,144.9564065"
0757615aeba22b45,Amma Spices & Foods - Indian Grocery,VIC,,,inner-melbourne,deli,medium,prospect,,,-38.1116103,145.2828198,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:59.720489+00:00,indian,Indian grocery & spices,override:indian grocery,"https://www.google.com/maps/search/?api=1&query=-38.1116103,145.2828198"
5b12f58b12e5720b,Basile's Fruit Market,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6731324,145.0161593,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:21.077943+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.6731324,145.0161593"
66d2069a5d2180d1,Berwick Fresh,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-38.0313879,145.3448538,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:52.664379+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-38.0313879,145.3448538"
9b77f7ce2ecc36f1,Big Vic Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8067233,144.958996,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:17.963455+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8067233,144.958996"
ae9b05f1870f66ac,Bill's Farm,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8068447,144.9590019,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:17.713214+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8068447,144.9590019"
b50694c4f3ff14f4,Bill's Orchard Gate,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.9654732,145.3052183,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.045993+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.9654732,145.3052183"
35a80b52e8292c74,Bodi Choice,VIC,,,inner-melbourne,health food,medium,prospect,,,-37.7190475,145.1394123,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:14.806148+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7190475,145.1394123"
8584a7c8f4c552e0,Bushman Deli (Bushman Meats),8 The Gateway Berwick VIC 3806,Berwick,3806,inner-melbourne,deli,medium,prospect,,https://bushmanmeats.com.au/,-38.0225567,145.3210752,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:22.923072+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-38.0225567,145.3210752"
5b7630a5667cbebe,Cake Point & Spices,VIC,,,inner-melbourne,deli,medium,prospect,,,-38.0324419,145.2662553,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:00.461141+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-38.0324419,145.2662553"
de34d1a8ed5c6841,Cantina della Casa,13 Gertrude Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9090 7870,,-37.805373,144.974876,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.372523+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.805373,144.974876"
ef01debaf3d78188,Carlton Farmers Market,VIC,,,inner-melbourne,marketplace,medium,prospect,,https://mfm.com.au/,-37.7907829,144.9729614,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:04.511391+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.7907829,144.9729614"
0a75541553b1dce2,Casa Iberica,"25 Johnston Street, Fitzroy VIC 3065",Fitzroy,3065,inner-melbourne,specialty / gourmet,medium,prospect,,,-37.7988,144.9788,Spanish/Portuguese specialty foods,,seed,,,2026-09-17T13:41:17.867294+00:00,western_premium,Western premium / independent,override:casa iberica,"https://www.google.com/maps/search/?api=1&query=-37.7988,144.9788"
bd5c202b2161b0fa,Costco,VIC,,,inner-melbourne,wholesale,medium,prospect,,https://www.costco.com.au,-37.6567468,145.0137431,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:24.261397+00:00,other,Uncategorised / other,other:noise,"https://www.google.com/maps/search/?api=1&query=-37.6567468,145.0137431"
1552b2c6290e5d1f,Cranbourne Park Fresh,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-38.1104693,145.2820081,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:59.302141+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-38.1104693,145.2820081"
2dbd7fc7756ce12a,D.O.C Delicatessen,330 Lygon Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9347 8482,https://docgroup.net/,-37.7992542,144.9673835,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:06.381748+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.7992542,144.9673835"
3f39a520c6db2a52,Dandy Mart,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-38.0331315,145.2651196,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:00.215769+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-38.0331315,145.2651196"
69f9b4b869af4adb,Deli Now,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.7654042,145.0921537,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:21.616414+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7654042,145.0921537"
800e03194ae8c457,Delizioso Delicatessen,VIC,,,inner-melbourne,deli,medium,prospect,,https://deliziosodelicatessen.com.au/,-38.0378677,145.3419799,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:20.160293+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-38.0378677,145.3419799"
493ba13705f39e1c,Di Pietro's,1-11 Chute Street Diamond Creek VIC 3089,Diamond Creek,3089,inner-melbourne,deli,medium,prospect,,,-37.6724444,145.1512818,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.263277+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.6724444,145.1512818"
44606d3573d941e2,Diannes Delights,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8071226,144.9591894,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.733852+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8071226,144.9591894"
c69189bf6208afd9,Eliza Health Food & Gifts,89 Mount Eliza Way Mount Eliza VIC 3930,Mount Eliza,3930,inner-melbourne,health food,medium,prospect,+61 3 9775 2611,https://www.elizahealthfood.com.au/,-38.184952,145.0895034,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:06.516000+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-38.184952,145.0895034"
62a6cd0ab180e624,Eltham Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.7147326,145.1485919,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.491328+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7147326,145.1485919"
ff7a68a3cc624470,Emerald Deli,VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9690 5783,https://www.emeraldhilldeli.com.au,-37.8320652,144.9561144,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:05.493939+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8320652,144.9561144"
4f7c2fdcd246f6a2,Enoteca Sileno,920 Lygon Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9389 7000,https://www.enoteca.com.au/,-37.7841673,144.9700853,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:50.766934+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7841673,144.9700853"
5d59b7c89a415e25,Fair Treasures,69 Station Street Ferntree Gully VIC 3156,Ferntree Gully,3156,inner-melbourne,marketplace,medium,prospect,,,-37.8834485,145.2951445,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:25.696162+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-37.8834485,145.2951445"
f58b36f0b6eb5628,Farmers' Market Old Cheese Factory,34 Homestead Road VIC 3806,,3806,inner-melbourne,marketplace,medium,prospect,,,-38.0544044,145.33291,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.039299+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-38.0544044,145.33291"
12d77368dca79d5d,Fine Fruits of Eltham,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.7148778,145.1485319,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.564656+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.7148778,145.1485319"
e78a272fb1c14e25,Fitzroy Market,75 Rose Street Fitzroy VIC 3065,Fitzroy,3065,inner-melbourne,marketplace,medium,prospect,+61 414 896 198,https://www.fitzroymarket.com/,-37.7956908,144.9781207,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:20.589688+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-37.7956908,144.9781207"
dcab86c1e733f8b7,Fontana Brothers,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.8063,144.9571019,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:15.569488+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.8063,144.9571019"
7ceb0f45291ab005,Food Trucks,VIC,,,inner-melbourne,marketplace,medium,prospect,,,-38.0320894,145.3052082,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.475332+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-38.0320894,145.3052082"
1b5d3ec2a69bb0b3,Fowlers Vacola,19-25 Racecourse Road North Melbourne VIC 3051,North Melbourne,3051,inner-melbourne,wholesale,medium,prospect,,,-37.7897029,144.941177,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.065709+00:00,other,Uncategorised / other,other:noise,"https://www.google.com/maps/search/?api=1&query=-37.7897029,144.941177"
06bafb4408d07293,Fruits On Coventry,VIC,,,inner-melbourne,greengrocer,medium,prospect,+61 3 9696 0345,,-37.8326262,144.9569204,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:02.923870+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.8326262,144.9569204"
c81154e043b934e4,Gasworks Farmers' Market,VIC,,,inner-melbourne,marketplace,medium,prospect,,https://gasworks.org.au/whats-on/gasworks-famers-market/,-37.8427283,144.946378,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:20.663096+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.8427283,144.946378"
52cc0a466363c841,Georgie’s Harvest,VIC,,,inner-melbourne,greengrocer,medium,prospect,+61 409 397 051,,-37.8325627,144.9571457,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.060892+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.8325627,144.9571457"
c806a3f62fcb8375,Gewurshaus,VIC,,,inner-melbourne,organic spices,medium,prospect,,,-37.8070893,144.9591136,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:17.012243+00:00,indian,Indian grocery & spices,heuristic:spice_category,"https://www.google.com/maps/search/?api=1&query=-37.8070893,144.9591136"
9945d9ba8f795cf5,Gewürzhaus,Multiple Melbourne locations (check current stores),Melbourne,3000,inner-melbourne,spice shop,medium,prospect,,https://www.gewurzhaus.com.au,-37.8136,144.9631,Dedicated premium spice retailer — competitor awareness + wholesale angles,,seed,,,2026-09-17T13:38:26.491515+00:00,western_premium,Western premium / independent,override:gewürzhaus,"https://www.google.com/maps/search/?api=1&query=-37.8136,144.9631"
9e6e896e7460f4c0,Gewürzhaus,VIC,,,inner-melbourne,spices,medium,prospect,+61 3 9682 4486,https://gewurzhaus.com.au/,-37.8326199,144.9559978,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:04.065103+00:00,western_premium,Western premium / independent,override:gewürzhaus,"https://www.google.com/maps/search/?api=1&query=-37.8326199,144.9559978"
0a31d3f9707ea397,Gewürzhaus,VIC,,,inner-melbourne,spices,medium,prospect,,https://gewurzhaus.com.au/,-37.8157916,144.9646101,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.332780+00:00,western_premium,Western premium / independent,override:gewürzhaus,"https://www.google.com/maps/search/?api=1&query=-37.8157916,144.9646101"
6379cf9d2cf9c00d,Gewürzhaus,342 Lygon Street Carlton VIC 3053,Carlton,3053,inner-melbourne,spices,medium,prospect,,https://gewurzhaus.com.au/,-37.7990329,144.9675008,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:25.108991+00:00,western_premium,Western premium / independent,override:gewürzhaus,"https://www.google.com/maps/search/?api=1&query=-37.7990329,144.9675008"
3456594e4cc4653f,Gewürzhaus Melbourne Central,"Melbourne Central, Melbourne VIC 3000",Melbourne,3000,inner-melbourne,spice shop,medium,prospect,,https://www.gewurzhaus.com.au,-37.8105,144.9628,Premium spice retailer — map all branches when visiting CBD,,seed,,,2026-09-17T13:41:18.268289+00:00,western_premium,Western premium / independent,override:gewürzhaus,"https://www.google.com/maps/search/?api=1&query=-37.8105,144.9628"
f1e82832624e8550,Good Food Emporium,VIC,,,inner-melbourne,health food,medium,prospect,,,-38.0240552,145.3089461,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:15.112811+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-38.0240552,145.3089461"
f8c181abebf15b62,Gradi Mercato,25B Main Street VIC,,,inner-melbourne,deli,medium,prospect,,,-38.2176956,145.0371966,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:21.840306+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-38.2176956,145.0371966"
79ee018b6213cb29,Great Earth,VIC,,,inner-melbourne,health food,medium,prospect,,,-37.8158582,144.9641196,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:11.467087+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8158582,144.9641196"
43902cc07a4c6ae8,Green Field Food Store,124 Hothlyn Drive Craigieburn VIC 3064,Craigieburn,3064,inner-melbourne,deli,medium,prospect,,,-37.6105807,144.9335851,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:26.663572+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.6105807,144.9335851"
8f6735b8c0497217,Greenvale Fresh,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6392292,144.8821906,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.309825+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.6392292,144.8821906"
681af8964aa3921e,Gully Market,VIC,,,inner-melbourne,marketplace,medium,prospect,,,-37.8932084,145.3100101,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:55.118751+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.8932084,145.3100101"
a6e064c84962d7ad,Harvest Eltham,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.712956,145.1499021,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:13.284077+00:00,other,Uncategorised / other,other:greengrocer,"https://www.google.com/maps/search/?api=1&query=-37.712956,145.1499021"
613a267b4f2a3dfa,Heide Market,VIC,,,inner-melbourne,marketplace,medium,prospect,+61 414 803 228,https://www.heidemarket.com/,-37.7568304,145.0833866,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.481080+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.7568304,145.0833866"
b34f6256f2849f60,Hellenic Deli,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8069963,144.9591309,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:16.554349+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8069963,144.9591309"
757c788e23f4f13a,Il Fruttivendolo,VIC,,,inner-melbourne,organic greengrocer,medium,prospect,,,-37.8064132,144.9574889,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:15.722955+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8064132,144.9574889"
adefb626698990ca,Il Gran Panino,118 Queen Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 8601 2727,,-37.8157025,144.9612422,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:21.734817+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8157025,144.9612422"
472ed582bd30382e,La Central,VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9686 5952,https://www.lacentral.com.au/,-37.8326622,144.9567877,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:03.260709+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.8326622,144.9567877"
177a2b2cd7c9c4c2,La'Deli At QVM,VIC,,,inner-melbourne,deli,medium,prospect,,,-37.8067302,144.9589532,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:17.907360+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.8067302,144.9589532"
ccbb935bd65dc435,Lakes Fresh Food Market,58 - 70 Shoppers Lane Taylors Lakes VIC 3038,Taylors Lakes,3038,inner-melbourne,marketplace,medium,prospect,+61 3 9449 4500,,-37.7027095,144.8007981,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:23.588276+00:00,other,Uncategorised / other,other:market,"https://www.google.com/maps/search/?api=1&query=-37.7027095,144.8007981"
f276d8512804fbd5,Lalor No. 1 Fruit Market,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6732507,145.0169382,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:56.187911+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.6732507,145.0169382"
d507975c50d6520c,Lettuce Inn Fruit & Veg,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.6392021,145.1930032,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:52.398881+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.6392021,145.1930032"
7a31d651c44ac115,Lonor Variety Shop,VIC,,,inner-melbourne,deli,medium,prospect,,,-38.1126971,145.2831517,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:59.392627+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-38.1126971,145.2831517"
d6d598112bda9121,MKS Spices & Things,VIC,,,inner-melbourne,spices,medium,prospect,,,-37.6510329,145.0206196,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:22.199936+00:00,indian,Indian grocery & spices,override:mks spices,"https://www.google.com/maps/search/?api=1&query=-37.6510329,145.0206196"
bcc5b60316ca4e48,Majestic Spices,VIC 3037,,3037,inner-melbourne,spices,medium,prospect,+61 402 430 059,,-37.7113168,144.7421001,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:09.829549+00:00,indian,Indian grocery & spices,override:majestic spices,"https://www.google.com/maps/search/?api=1&query=-37.7113168,144.7421001"
83911a03ec99cee2,Maria's Coffee House and Deli,793-795 Nicholson Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9380 5488,,-37.7807596,144.977803,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:54.037643+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-37.7807596,144.977803"
242512cc1cb0d6a4,Maria's Pasta,706 Nicholson Street VIC,,,inner-melbourne,deli,medium,prospect,+61 3 9380 5800,https://marias.com.au/,-37.7829332,144.9778108,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:50.638477+00:00,other,Uncategorised / other,other:fallback,"https://www.google.com/maps/search/?api=1&query=-37.7829332,144.9778108"
ccd1c6d57d2dec11,MarketPlace Fresh,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-38.0188894,145.3064353,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:52.616927+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-38.0188894,145.3064353"
c5599add9d22f71b,MarketPlace Fresh,180 Riverdale Boulevard VIC,,,inner-melbourne,greengrocer,medium,prospect,,https://marketplacefresh.com.au/store/marketplace-fresh-mernda/,-37.6020336,145.099963,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:12.648657+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.6020336,145.099963"
228b55b2e6d41f38,Montrose Fruit Basket,VIC,,,inner-melbourne,greengrocer,medium,prospect,,,-37.811025,145.3439864,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:18.195506+00:00,other,Uncategorised / other,other:produce,"https://www.google.com/maps/search/?api=1&query=-37.811025,145.3439864"
b22de4dc7a580314,Moving Feast Pantry (Purpose Precinct),VIC,,,inner-melbourne,deli,medium,prospect,,https://purposeprecinct.org/,-37.8071267,144.9560978,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:20.613562+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.8071267,144.9560978"
a211c51283fb7bd3,NH Auto Parts,VIC,,,inner-melbourne,wholesale,medium,prospect,,,-37.6413048,144.9378628,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:24.987318+00:00,other,Uncategorised / other,other:noise,"https://www.google.com/maps/search/?api=1&query=-37.6413048,144.9378628"
b382fc92c9f6fd83,Narre Warren Mixed Deli,30 Webb Street VIC,,,inner-melbourne,deli,medium,prospect,,,-38.0262712,145.3045129,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:53.350968+00:00,western_premium,Western premium / independent,heuristic:indie_deli,"https://www.google.com/maps/search/?api=1&query=-38.0262712,145.3045129"
d56b2a9822e57593,Nature's Harvest,VIC,,,inner-melbourne,health food,medium,prospect,,,-37.6375029,145.195357,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:14.046196+00:00,western_premium,Western premium / independent,heuristic:western,"https://www.google.com/maps/search/?api=1&query=-37.6375029,145.195357"
